:ID,:LABEL,namespace:string,bel:string,name:string,involved_other:string
1616,Pathology,EFO,"path(EFO:""developmental disability"")",developmental disability,developmental disability
1617,Pathology,DOID,"path(DOID:""Lewy body dementia"")",Lewy body dementia,Lewy body dementia
1618,Pathology,EFO,"path(EFO:""stroke"")",stroke,stroke
1619,Pathology,DOID,"path(DOID:""ciliopathy"")",ciliopathy,ciliopathy
1620,Pathology,DOID,"path(DOID:""axonal neuropathy"")",axonal neuropathy,axonal neuropathy
1621,Pathology,MESH,"path(MESH:""Behavior, Addictive"")","Behavior, Addictive","Behavior, Addictive"
1622,Pathology,MESHD,"path(MESHD:""Stress"")",Stress,Stress
1623,Pathology,MESHD,"path(MESHD:""Wounds and Injuries"")",Wounds and Injuries,Wounds and Injuries
1624,Pathology,DOID,"path(DOID:""Niemann-Pick disease type C2"")",Niemann-Pick disease type C2,Niemann-Pick disease type C2
1625,Pathology,MESH,"path(MESH:""RNA Splicing"")",RNA Splicing,RNA Splicing
1626,Pathology,MESH,"path(MESH:""Hypothermia"")",Hypothermia,Hypothermia
1627,Pathology,MESH,"path(MESH:""Supranuclear Palsy, Progressive"")","Supranuclear Palsy, Progressive","Supranuclear Palsy, Progressive"
1628,Pathology,HP,"path(HP:""Allergy"")",Allergy,Allergy
1629,Pathology,MESH,"path(MESH:""Alopecia"")",Alopecia,Alopecia
1630,Pathology,MESH,"path(MESH:""Optic Atrophy, Hereditary, Leber"")","Optic Atrophy, Hereditary, Leber","Optic Atrophy, Hereditary, Leber"
1631,Pathology,OMIT,"path(OMIT:""0016183"")",0016183,0016183
1632,Pathology,MESH,"path(MESH:""Mental Disorders"")",Mental Disorders,Mental Disorders
1633,Pathology,MESHD,"path(MESHD:""hypertrophy"")",hypertrophy,hypertrophy
1634,Pathology,NCIT,"path(NCIT:""Diabetes Mellitus"")",Diabetes Mellitus,Diabetes Mellitus
1635,Pathology,MESHD,"path(MESHD:""Status Epilepticus"")",Status Epilepticus,Status Epilepticus
1636,Pathology,MESH,"path(MESH:""Life Expectancy"")",Life Expectancy,Life Expectancy
1637,Pathology,HP,"path(HP:""Ataxia"")",Ataxia,Ataxia
7098,Pathology,MESH,"path(MESH:""HIV Infections"")",HIV Infections,HIV Infections
7099,Pathology,CONSO,"path(CONSO:""Excitotoxicity"")",Excitotoxicity,Excitotoxicity
7100,Pathology,MESH,"path(MESH:""Growth"")",Growth,Growth
7101,Pathology,MESH,"path(MESH:""Diabetic Neuropathies"")",Diabetic Neuropathies,Diabetic Neuropathies
7102,Pathology,MESH,"path(MESH:""Tobacco Use Disorder"")",Tobacco Use Disorder,Tobacco Use Disorder
7103,Pathology,MESH,"path(MESH:""Vision Disorders"")",Vision Disorders,Vision Disorders
7104,Pathology,HP,"path(HP:""Facial palsy"")",Facial palsy,Facial palsy
7105,Pathology,MESH,"path(MESH:""RNA Stability"")",RNA Stability,RNA Stability
7106,Pathology,MESH,"path(MESH:""Pathology"")",Pathology,Pathology
7107,Pathology,HP,"path(HP:""Increased inflammatory response"")",Increased inflammatory response,Increased inflammatory response
7108,Pathology,MESH,"path(MESH:""Transport Vesicles"")",Transport Vesicles,Transport Vesicles
7109,Pathology,MESH,"path(MESH:""DNA Fragmentation"")",DNA Fragmentation,DNA Fragmentation
7110,Pathology,MESH,"path(MESH:""Strabismus"")",Strabismus,Strabismus
7111,Pathology,MESHD,"path(MESHD:""Neurotoxicity Syndromes"")",Neurotoxicity Syndromes,Neurotoxicity Syndromes
7112,Pathology,MESHD,"path(MESHD:""Multiple Sclerosis"")",Multiple Sclerosis,Multiple Sclerosis
7113,Pathology,HP,"path(HP:""cardiac ventricle"")",cardiac ventricle,cardiac ventricle
7114,Pathology,CONSO,"path(CONSO:""isolation rearing"")",isolation rearing,isolation rearing
7115,Pathology,MESH,"path(MESH:""Encephalomyelitis, Autoimmune, Experimental"")","Encephalomyelitis, Autoimmune, Experimental","Encephalomyelitis, Autoimmune, Experimental"
7116,Pathology,MESH,"path(MESH:""Leukoencephalopathy, Progressive Multifocal"")","Leukoencephalopathy, Progressive Multifocal","Leukoencephalopathy, Progressive Multifocal"
7117,Pathology,EFO,"path(EFO:""cytomegalovirus infection"")",cytomegalovirus infection,cytomegalovirus infection
7118,Pathology,DOID,"path(DOID:""rheumatoid arthritis"")",rheumatoid arthritis,rheumatoid arthritis
7119,Pathology,MESH,"path(MESH:""Catatonia"")",Catatonia,Catatonia
7120,Pathology,DOID,"path(DOID:""ischemia"")",ischemia,ischemia
7121,Pathology,DOID,"path(DOID:""muscular atrophy"")",muscular atrophy,muscular atrophy
7122,Pathology,MESH,"path(MESH:""Tauopathies"")",Tauopathies,Tauopathies
7123,Pathology,DOID,"path(DOID:""tauopathy"")",tauopathy,tauopathy
7124,Pathology,MESH,"path(MESH:""Confusion"")",Confusion,Confusion
7125,Pathology,MESHD,"path(MESHD:""Autoimmune Diseases"")",Autoimmune Diseases,Autoimmune Diseases
7126,Pathology,MESHD,"path(MESHD:""Neoplasms"")",Neoplasms,Neoplasms
7127,Pathology,DOID,"path(DOID:""malaria"")",malaria,malaria
7128,Pathology,MESH,"path(MESH:""Asthenia"")",Asthenia,Asthenia
7129,Pathology,CONSO,"path(CONSO:""proteotoxicity"")",proteotoxicity,proteotoxicity
7130,Pathology,MESH,"path(MESH:""POEMS Syndrome"")",POEMS Syndrome,POEMS Syndrome
7131,Pathology,HP,"path(HP:""Palpitations"")",Palpitations,Palpitations
7132,Pathology,HP,"path(HP:""Paraparesis"")",Paraparesis,Paraparesis
7133,Pathology,EFO,"path(EFO:""neurotic disorder"")",neurotic disorder,neurotic disorder
7134,Pathology,HP,"path(HP:""Fatigue"")",Fatigue,Fatigue
7135,Pathology,MESH,"path(MESH:""Hyperkinesis"")",Hyperkinesis,Hyperkinesis
7136,Pathology,MESH,"path(MESH:""Executive Function"")",Executive Function,Executive Function
7137,Pathology,MESH,"path(MESH:""Muscle Rigidity"")",Muscle Rigidity,Muscle Rigidity
7138,Pathology,CONSO,"path(CONSO:""mitochondrial dysfunction"")",mitochondrial dysfunction,mitochondrial dysfunction
7139,Pathology,MESH,"path(MESH:""Smell"")",Smell,Smell
7140,Pathology,MESHD,"path(MESHD:""Paralysis"")",Paralysis,Paralysis
7141,Pathology,MESHD,"path(MESHD:""Amyloidosis"")",Amyloidosis,Amyloidosis
7142,Pathology,CONSO,"path(CONSO:""peripheral nervous system injury"")",peripheral nervous system injury,peripheral nervous system injury
7143,Pathology,MESH,"path(MESH:""Cholinergic Neurons"")",Cholinergic Neurons,Cholinergic Neurons
7144,Pathology,MESH,"path(MESH:""Neuronal Ceroid-Lipofuscinoses"")",Neuronal Ceroid-Lipofuscinoses,Neuronal Ceroid-Lipofuscinoses
7145,Pathology,DOID,"path(DOID:""tuberculosis"")",tuberculosis,tuberculosis
7146,Pathology,MESHD,"path(MESHD:""inflammation"")",inflammation,inflammation
7147,Pathology,MESHD,"path(MESHD:""fibrosis"")",fibrosis,fibrosis
7148,Pathology,NCIT,"path(NCIT:""Insulin Resistance"")",Insulin Resistance,Insulin Resistance
7149,Pathology,MESHD,"path(MESHD:""dysbiosis"")",dysbiosis,dysbiosis
7150,Pathology,DO,"path(DO:""CDKL5-deficiency disorder"")",CDKL5-deficiency disorder,CDKL5-deficiency disorder
7151,Pathology,MESHD,"path(MESHD:""Hepatitis B"")",Hepatitis B,Hepatitis B
7152,Pathology,CONSO,"path(CONSO:""neurite retraction"")",neurite retraction,neurite retraction
7153,Pathology,MESH,"path(MESH:""Lethargy"")",Lethargy,Lethargy
7154,Pathology,MESH,"path(MESH:""Mental Processes"")",Mental Processes,Mental Processes
7155,Pathology,HP,"path(HP:""Cerebral white matter atrophy"")",Cerebral white matter atrophy,Cerebral white matter atrophy
7156,Pathology,NCIT,"path(NCIT:""C82901"")",C82901,C82901
7157,Pathology,MESH,"path(MESH:""Homeostasis"")",Homeostasis,Homeostasis
7158,Pathology,MESH,"path(MESH:""Mitochondrial Swelling"")",Mitochondrial Swelling,Mitochondrial Swelling
7159,Pathology,MESH,"path(MESH:""Malformations of Cortical Development"")",Malformations of Cortical Development,Malformations of Cortical Development
7160,Pathology,MESHD,"path(MESHD:""Dizziness"")",Dizziness,Dizziness
7161,Pathology,MESHD,"path(MESHD:""Alzheimer Disease"")",Alzheimer Disease,Alzheimer Disease
7162,Pathology,MESH,"path(MESH:""Body Temperature"")",Body Temperature,Body Temperature
7163,Pathology,MESH,"path(MESH:""Avoidance Learning"")",Avoidance Learning,Avoidance Learning
7164,Pathology,MESH,"path(MESH:""Phagocytosis"")",Phagocytosis,Phagocytosis
7165,Pathology,MESH,"path(MESH:""Plasma Exchange"")",Plasma Exchange,Plasma Exchange
7166,Pathology,EFO,"path(EFO:""experimental autoimmune encephalomyelitis"")",experimental autoimmune encephalomyelitis,experimental autoimmune encephalomyelitis
7167,Pathology,EFO,"path(EFO:""arthritis"")",arthritis,arthritis
7168,Pathology,HP,"path(HP:""Mania"")",Mania,Mania
7169,Pathology,MESH,"path(MESH:""X Chromosome Inactivation"")",X Chromosome Inactivation,X Chromosome Inactivation
7170,Pathology,MESH,"path(MESH:""Insulin Resistance"")",Insulin Resistance,Insulin Resistance
7171,Pathology,DOID,"path(DOID:""dementia"")",dementia,dementia
7172,Pathology,MESH,"path(MESH:""Amyloid Neuropathies"")",Amyloid Neuropathies,Amyloid Neuropathies
7173,Pathology,MESH,"path(MESH:""Death"")",Death,Death
7174,Pathology,MESHD,"path(MESHD:""Stress Disorders"")",Stress Disorders,Stress Disorders
7175,Pathology,MESHD,"path(MESHD:""Eosinophilia"")",Eosinophilia,Eosinophilia
7176,Pathology,MESHD,"path(MESHD:""Osteoporosis"")",Osteoporosis,Osteoporosis
7177,Pathology,MESH,"path(MESH:""Intranuclear Inclusion Bodies"")",Intranuclear Inclusion Bodies,Intranuclear Inclusion Bodies
7178,Pathology,MESH,"path(MESH:""Nociception"")",Nociception,Nociception
7179,Pathology,MESH,"path(MESH:""Fever"")",Fever,Fever
7180,Pathology,MESH,"path(MESH:""Multiple Sclerosis, Relapsing-Remitting"")","Multiple Sclerosis, Relapsing-Remitting","Multiple Sclerosis, Relapsing-Remitting"
7181,Pathology,MESH,"path(MESH:""Demyelinating Diseases"")",Demyelinating Diseases,Demyelinating Diseases
7182,Pathology,MESH,"path(MESH:""Infection"")",Infection,Infection
7183,Pathology,MESH,"path(MESH:""Thinking"")",Thinking,Thinking
7184,Pathology,CONSO,"path(CONSO:""CONSO00061"")",CONSO00061,CONSO00061
7185,Pathology,MESHD,"path(MESHD:""Dementia"")",Dementia,Dementia
7186,Pathology,MESH,"path(MESH:""Acidosis, Lactic"")","Acidosis, Lactic","Acidosis, Lactic"
7187,Pathology,MESH,"path(MESH:""Aneuploidy"")",Aneuploidy,Aneuploidy
7188,Pathology,DOID,"path(DOID:""herpes simplex"")",herpes simplex,herpes simplex
7189,Pathology,MESH,"path(MESH:""Thyroid Diseases"")",Thyroid Diseases,Thyroid Diseases
7190,Pathology,MESH,"path(MESH:""Deafness"")",Deafness,Deafness
7191,Pathology,DOID,"path(DOID:""rheumatic disease"")",rheumatic disease,rheumatic disease
7192,Pathology,HP,"path(HP:""Reduced proportion of naive T cells"")",Reduced proportion of naive T cells,Reduced proportion of naive T cells
7193,Pathology,HP,"path(HP:""Irritability"")",Irritability,Irritability
7194,Pathology,HBP,"path(HBP:""proteotoxicity"")",proteotoxicity,proteotoxicity
7195,Pathology,CONSO,"path(CONSO:""PI3K-Akt signaling pathway"")",PI3K-Akt signaling pathway,PI3K-Akt signaling pathway
7196,Pathology,MESHD,"path(MESHD:""Vomiting"")",Vomiting,Vomiting
7197,Pathology,MESHD,"path(MESHD:""heart failure"")",heart failure,heart failure
7198,Pathology,NCIT,"path(NCIT:""Hypercholesterolemia"")",Hypercholesterolemia,Hypercholesterolemia
7199,Pathology,DO,"path(DO:""colibactin"")",colibactin,colibactin
7200,Pathology,MESHD,"path(MESHD:""Cataract"")",Cataract,Cataract
7201,Pathology,MESH,"path(MESH:""Amnesia, Anterograde"")","Amnesia, Anterograde","Amnesia, Anterograde"
7202,Pathology,MESH,"path(MESH:""Sunlight"")",Sunlight,Sunlight
7203,Pathology,DOID,"path(DOID:""atherosclerosis"")",atherosclerosis,atherosclerosis
7204,Pathology,HP,"path(HP:""Psychosis"")",Psychosis,Psychosis
7205,Pathology,MESH,"path(MESH:""Striatal Degeneration, Autosomal Dominant"")","Striatal Degeneration, Autosomal Dominant","Striatal Degeneration, Autosomal Dominant"
7206,Pathology,MESH,"path(MESH:""Glucose Intolerance"")",Glucose Intolerance,Glucose Intolerance
7207,Pathology,MESH,"path(MESH:""Energy Metabolism"")",Energy Metabolism,Energy Metabolism
7208,Pathology,MESH,"path(MESH:""Multiple Sclerosis"")",Multiple Sclerosis,Multiple Sclerosis
7209,Pathology,MESH,"path(MESH:""Blood Pressure"")",Blood Pressure,Blood Pressure
7210,Pathology,ADO,"path(ADO:""depression"")",depression,depression
7211,Pathology,MESH,"path(MESH:""Colorectal Neoplasms"")",Colorectal Neoplasms,Colorectal Neoplasms
7212,Pathology,MESH,"path(MESH:""Cough"")",Cough,Cough
7213,Pathology,HP,"path(HP:""Abnormal lymphatic vessel morphology"")",Abnormal lymphatic vessel morphology,Abnormal lymphatic vessel morphology
7214,Pathology,MESH,"path(MESH:""Periodontitis"")",Periodontitis,Periodontitis
7215,Pathology,MESH,"path(MESH:""Obsessive-Compulsive Disorder"")",Obsessive-Compulsive Disorder,Obsessive-Compulsive Disorder
7216,Pathology,DOID,"path(DOID:""antisocial personality disorder"")",antisocial personality disorder,antisocial personality disorder
7217,Pathology,MESH,"path(MESH:""Brain Injuries, Traumatic"")","Brain Injuries, Traumatic","Brain Injuries, Traumatic"
7218,Pathology,MESH,"path(MESH:""Interpersonal Relations"")",Interpersonal Relations,Interpersonal Relations
7219,Pathology,MESHD,"path(MESHD:""Diabetes Mellitus, Type 2"")","Diabetes Mellitus, Type 2","Diabetes Mellitus, Type 2"
7220,Pathology,MESHD,"path(MESHD:""Brain Ischemia"")",Brain Ischemia,Brain Ischemia
7221,Pathology,CONSO,"path(CONSO:""Astrogliosis"")",Astrogliosis,Astrogliosis
7222,Pathology,MESH,"path(MESH:""Cardiotoxicity"")",Cardiotoxicity,Cardiotoxicity
7223,Pathology,MESH,"path(MESH:""Meningitis, Cryptococcal"")","Meningitis, Cryptococcal","Meningitis, Cryptococcal"
7224,Pathology,MESH,"path(MESH:""Vascular Diseases"")",Vascular Diseases,Vascular Diseases
7225,Pathology,NCIT,"path(NCIT:""C84657"")",C84657,C84657
7226,Pathology,HP,"path(HP:""Herpes simplex encephalitis"")",Herpes simplex encephalitis,Herpes simplex encephalitis
7227,Pathology,HP,"path(HP:""Oculomotor apraxia"")",Oculomotor apraxia,Oculomotor apraxia
7228,Pathology,MESH,"path(MESH:""Transcription, Genetic"")","Transcription, Genetic","Transcription, Genetic"
7229,Pathology,MESH,"path(MESH:""Motor Disorders"")",Motor Disorders,Motor Disorders
7230,Pathology,MESH,"path(MESH:""Perinatal Death"")",Perinatal Death,Perinatal Death
7231,Pathology,MESH,"path(MESH:""Mood Disorders"")",Mood Disorders,Mood Disorders
7232,Pathology,MESHD,"path(MESHD:""Coronary Artery Disease"")",Coronary Artery Disease,Coronary Artery Disease
7233,Pathology,MESHD,"path(MESHD:""Hypertension"")",Hypertension,Hypertension
7234,Pathology,MESH,"path(MESH:""Gaucher Disease"")",Gaucher Disease,Gaucher Disease
7235,Pathology,MESH,"path(MESH:""Substance Withdrawal Syndrome"")",Substance Withdrawal Syndrome,Substance Withdrawal Syndrome
7236,Pathology,MESH,"path(MESH:""Antibody Formation"")",Antibody Formation,Antibody Formation
7237,Pathology,MESH,"path(MESH:""Spinal Cord Diseases"")",Spinal Cord Diseases,Spinal Cord Diseases
7238,Pathology,OMIT,"path(OMIT:""0016001"")",0016001,0016001
7239,Pathology,MESH,"path(MESH:""Recurrence"")",Recurrence,Recurrence
7240,Pathology,HP,"path(HP:""Nausea"")",Nausea,Nausea
7241,Pathology,MESH,"path(MESH:""Autophagy"")",Autophagy,Autophagy
7242,Pathology,MESH,"path(MESH:""Diabetes Mellitus, Type 2"")","Diabetes Mellitus, Type 2","Diabetes Mellitus, Type 2"
7243,Pathology,MESH,"path(MESH:""Encephalomyelitis"")",Encephalomyelitis,Encephalomyelitis
7244,Pathology,MESHD,"path(MESHD:""TBI"")",TBI,TBI
7245,Pathology,NCIT,"path(NCIT:""Obesity"")",Obesity,Obesity
7246,Pathology,MESH,"path(MESH:""Chorea"")",Chorea,Chorea
7247,Pathology,MESH,"path(MESH:""Cytotoxicity, Immunologic"")","Cytotoxicity, Immunologic","Cytotoxicity, Immunologic"
7248,Pathology,MESH,"path(MESH:""Amyotrophic Lateral Sclerosis"")",Amyotrophic Lateral Sclerosis,Amyotrophic Lateral Sclerosis
7249,Pathology,MESH,"path(MESH:""Stress, Psychological"")","Stress, Psychological","Stress, Psychological"
7250,Pathology,MESH,"path(MESH:""Sleep"")",Sleep,Sleep
7251,Pathology,MESH,"path(MESH:""Glioblastoma"")",Glioblastoma,Glioblastoma
7252,Pathology,MESH,"path(MESH:""Exanthema"")",Exanthema,Exanthema
7253,Pathology,MESH,"path(MESH:""Immune Tolerance"")",Immune Tolerance,Immune Tolerance
7254,Pathology,MESH,"path(MESH:""Growth and Development"")",Growth and Development,Growth and Development
7255,Pathology,MESH,"path(MESH:""Trauma, Nervous System"")","Trauma, Nervous System","Trauma, Nervous System"
7256,Pathology,MESH,"path(MESH:""Schizophrenia, Disorganized"")","Schizophrenia, Disorganized","Schizophrenia, Disorganized"
7257,Pathology,DOID,"path(DOID:""cancer"")",cancer,cancer
7258,Pathology,MESH,"path(MESH:""Starvation"")",Starvation,Starvation
7259,Pathology,MESH,"path(MESH:""Attention"")",Attention,Attention
7260,Pathology,MESH,"path(MESH:""Alzheimer Disease"")",Alzheimer Disease,Alzheimer Disease
7261,Pathology,MESHD,"path(MESHD:""Hypertriglyceridemia"")",Hypertriglyceridemia,Hypertriglyceridemia
7262,Pathology,HP,"path(HP:""Cognitive impairment"")",Cognitive impairment,Cognitive impairment
7263,Pathology,DOID,"path(DOID:""pancreatic ductal adenocarcinoma"")",pancreatic ductal adenocarcinoma,pancreatic ductal adenocarcinoma
7264,Pathology,MESH,"path(MESH:""Proteolysis"")",Proteolysis,Proteolysis
7265,Pathology,MESH,"path(MESH:""Parkinsonian Disorders"")",Parkinsonian Disorders,Parkinsonian Disorders
7266,Pathology,DOID,"path(DOID:""leukopenia"")",leukopenia,leukopenia
7267,Pathology,MESH,"path(MESH:""Liver Function Tests"")",Liver Function Tests,Liver Function Tests
7268,Pathology,MESH,"path(MESH:""Abortion, Habitual"")","Abortion, Habitual","Abortion, Habitual"
7269,Pathology,DOID,"path(DOID:""motor neuron disease"")",motor neuron disease,motor neuron disease
7270,Pathology,MESH,"path(MESH:""Westphal disease"")",Westphal disease,Westphal disease
7271,Pathology,DOID,"path(DOID:""demyelinating disease"")",demyelinating disease,demyelinating disease
7272,Pathology,DOID,"path(DOID:""neurodegenerative disease"")",neurodegenerative disease,neurodegenerative disease
7273,Pathology,DOID,"path(DOID:""Alzheimer's disease"")",Alzheimer's disease,Alzheimer's disease
7274,Pathology,MESH,"path(MESH:""Epilepsy"")",Epilepsy,Epilepsy
7275,Pathology,MESHD,"path(MESHD:""Mitochondrial Encephalomyopathies"")",Mitochondrial Encephalomyopathies,Mitochondrial Encephalomyopathies
7276,Pathology,MESHD,"path(MESHD:""Dementia, Vascular"")","Dementia, Vascular","Dementia, Vascular"
7277,Pathology,MESH,"path(MESH:""Recovery of Function"")",Recovery of Function,Recovery of Function
7278,Pathology,MESH,"path(MESH:""Neurofibrillary Tangles"")",Neurofibrillary Tangles,Neurofibrillary Tangles
7279,Pathology,MESH,"path(MESH:""Mitochondrial Degradation"")",Mitochondrial Degradation,Mitochondrial Degradation
7280,Pathology,NCIT,"path(NCIT:""C95603"")",C95603,C95603
7281,Pathology,DOID,"path(DOID:""acute disseminated encephalomyelitis"")",acute disseminated encephalomyelitis,acute disseminated encephalomyelitis
7282,Pathology,EFO,"path(EFO:""ischemia reperfusion injury"")",ischemia reperfusion injury,ischemia reperfusion injury
7283,Pathology,DOID,"path(DOID:""optic neuritis"")",optic neuritis,optic neuritis
7284,Pathology,HP,"path(HP:""Hyperkinesis"")",Hyperkinesis,Hyperkinesis
7285,Pathology,MESH,"path(MESH:""Aging"")",Aging,Aging
7286,Pathology,MESH,"path(MESH:""Organogenesis"")",Organogenesis,Organogenesis
7287,Pathology,MESH,"path(MESH:""Parkinson Disease"")",Parkinson Disease,Parkinson Disease
7288,Pathology,MESH,"path(MESH:""Thyroiditis, Autoimmune"")","Thyroiditis, Autoimmune","Thyroiditis, Autoimmune"
7289,Pathology,MESHD,"path(MESHD:""Infarction, Middle Cerebral Artery"")","Infarction, Middle Cerebral Artery","Infarction, Middle Cerebral Artery"
7290,Pathology,HP,"path(HP:""glomerulonephritis"")",glomerulonephritis,glomerulonephritis
7291,Pathology,MESHD,"path(MESHD:""Parkinson Disease"")",Parkinson Disease,Parkinson Disease
7292,Pathology,MESH,"path(MESH:""Craniocerebral Trauma"")",Craniocerebral Trauma,Craniocerebral Trauma
7293,Pathology,MESH,"path(MESH:""Psychomotor Agitation"")",Psychomotor Agitation,Psychomotor Agitation
7294,Pathology,MESH,"path(MESH:""Schizophrenia"")",Schizophrenia,Schizophrenia
7295,Pathology,HP,"path(HP:""Lipoatrophy"")",Lipoatrophy,Lipoatrophy
7296,Pathology,DOID,"path(DOID:""ulcerative colitis"")",ulcerative colitis,ulcerative colitis
7297,Pathology,MESH,"path(MESH:""Plasmapheresis"")",Plasmapheresis,Plasmapheresis
7298,Pathology,MESH,"path(MESH:""Immune System Diseases"")",Immune System Diseases,Immune System Diseases
7299,Pathology,NCIT,"path(NCIT:""Cognitive Disorder"")",Cognitive Disorder,Cognitive Disorder
7300,Pathology,MESHD,"path(MESHD:""COVID-19"")",COVID-19,COVID-19
7301,Pathology,MESHD,"path(MESHD:""Chronic Traumatic Encephalopathy"")",Chronic Traumatic Encephalopathy,Chronic Traumatic Encephalopathy
7302,Pathology,DOID,"path(DOID:""chronic inflammation"")",chronic inflammation,chronic inflammation
7303,Pathology,MESH,"path(MESH:""Flushing"")",Flushing,Flushing
7304,Pathology,MESH,"path(MESH:""Vision, Low"")","Vision, Low","Vision, Low"
7305,Pathology,MESH,"path(MESH:""Signs and Symptoms"")",Signs and Symptoms,Signs and Symptoms
7306,Pathology,DOID,"path(DOID:""Birt-Hogg-Dube syndrome"")",Birt-Hogg-Dube syndrome,Birt-Hogg-Dube syndrome
7307,Pathology,MESH,"path(MESH:""Cardiovascular Deconditioning"")",Cardiovascular Deconditioning,Cardiovascular Deconditioning
7308,Pathology,MESH,"path(MESH:""Sepsis"")",Sepsis,Sepsis
7309,Pathology,HP,"path(HP:""Gallbladder dysfunction"")",Gallbladder dysfunction,Gallbladder dysfunction
7310,Pathology,HP,"path(HP:""Bradycardia"")",Bradycardia,Bradycardia
7311,Pathology,MESH,"path(MESH:""Ulcer"")",Ulcer,Ulcer
7312,Pathology,HP,"path(HP:""Abnormality of forebrain morphology"")",Abnormality of forebrain morphology,Abnormality of forebrain morphology
7313,Pathology,DOID,"path(DOID:""autism spectrum disorder"")",autism spectrum disorder,autism spectrum disorder
7314,Pathology,HP,"path(HP:""Atrophy/Degeneration involving the caudate nucleus"")",Atrophy/Degeneration involving the caudate nucleus,Atrophy/Degeneration involving the caudate nucleus
7315,Pathology,MESH,"path(MESH:""Cytoprotection"")",Cytoprotection,Cytoprotection
7316,Pathology,MESH,"path(MESH:""Frontotemporal Lobar Degeneration"")",Frontotemporal Lobar Degeneration,Frontotemporal Lobar Degeneration
7317,Pathology,CONSO,"path(CONSO:""CONSO00037"")",CONSO00037,CONSO00037
7318,Pathology,MESH,"path(MESH:""Muscle Hypertonia"")",Muscle Hypertonia,Muscle Hypertonia
7319,Pathology,MESHD,"path(MESHD:""Myositis, Inclusion Body"")","Myositis, Inclusion Body","Myositis, Inclusion Body"
7320,Pathology,MESH,"path(MESH:""Verbal Learning"")",Verbal Learning,Verbal Learning
7321,Pathology,MESH,"path(MESH:""Inflammatory Bowel Diseases"")",Inflammatory Bowel Diseases,Inflammatory Bowel Diseases
7322,Pathology,NCIT,"path(NCIT:""C117277"")",C117277,C117277
7323,Pathology,DOID,"path(DOID:""trigeminal neuralgia"")",trigeminal neuralgia,trigeminal neuralgia
7324,Pathology,HP,"path(HP:""Agitation"")",Agitation,Agitation
7325,Pathology,MESH,"path(MESH:""Lipid Metabolism"")",Lipid Metabolism,Lipid Metabolism
7326,Pathology,EFO,"path(EFO:""late-onset Alzheimers disease"")",late-onset Alzheimers disease,late-onset Alzheimers disease
7327,Pathology,MESH,"path(MESH:""Smoking"")",Smoking,Smoking
7328,Pathology,HP,"path(HP:""Immune dysregulation"")",Immune dysregulation,Immune dysregulation
7329,Pathology,DOID,"path(DOID:""aphasia"")",aphasia,aphasia
7330,Pathology,MESH,"path(MESH:""Fear"")",Fear,Fear
7331,Pathology,MESH,"path(MESH:""Leukemia, Promyelocytic, Acute"")","Leukemia, Promyelocytic, Acute","Leukemia, Promyelocytic, Acute"
7332,Pathology,MESH,"path(MESH:""Lymphopenia"")",Lymphopenia,Lymphopenia
7333,Pathology,MESH,"path(MESH:""Pediatric Obesity"")",Pediatric Obesity,Pediatric Obesity
7334,Pathology,MESH,"path(MESH:""TDP-43 Proteinopathies"")",TDP-43 Proteinopathies,TDP-43 Proteinopathies
7335,Pathology,DOID,"path(DOID:""multiple sclerosis"")",multiple sclerosis,multiple sclerosis
7336,Pathology,EFO,"path(EFO:""memory impairment"")",memory impairment,memory impairment
7337,Pathology,MESH,"path(MESH:""Smoking Cessation"")",Smoking Cessation,Smoking Cessation
7338,Pathology,MESHD,"path(MESHD:""Prion Diseases"")",Prion Diseases,Prion Diseases
7339,Pathology,DOID,"path(DOID:""mucopolysaccharidosis"")",mucopolysaccharidosis,mucopolysaccharidosis
7340,Pathology,MESH,"path(MESH:""Solubility"")",Solubility,Solubility
7341,Pathology,MESH,"path(MESH:""Cognition Disorders"")",Cognition Disorders,Cognition Disorders
7342,Pathology,HP,"path(HP:""Disseminated viral infection"")",Disseminated viral infection,Disseminated viral infection
7343,Pathology,MESHD,"path(MESHD:""cerebral edema"")",cerebral edema,cerebral edema
7344,Pathology,MESHD,"path(MESHD:""Muscular Diseases"")",Muscular Diseases,Muscular Diseases
